,make,model,variant,car,price,displacement,cylinders,drivetrain,mileage,fuel_system,fuel_capacity,fuel_type,height,length,width,body_type,doors,power,torque,seating_capacity,seat_material,type,wheelbase,bts,cluster
776,Maruti Suzuki,Ertiga,1.5L Zdi Plus,Maruti Suzuki Ertiga 1.5L Zdi Plus,1120689,1498,4,FWD (Front Wheel Drive),24.2,Injection,45 litres,Diesel,1690 mm,4395 mm,1735 mm,MPV,5,93.7,225,7,Fabric,Manual,2740,MPV,1
777,Maruti Suzuki,Baleno Rs,Rs 1.0,Maruti Suzuki Baleno Rs Rs 1.0,788913,998,3,FWD (Front Wheel Drive),21.4,Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,100.6,150,5,Leather,Manual,2520,Hat,1
778,Honda,Wr-V,Vx Petrol,Honda Wr-V Vx Petrol,925000,1199,4,FWD (Front Wheel Drive),17.5,Injection,40 litres,Petrol,1601 mm,3999 mm,1734 mm,SUV,5,88.77,110,5,Fabric,Manual,2555,SUV,1
779,Honda,Wr-V,S Diesel,Honda Wr-V S Diesel,925000,1498,4,FWD (Front Wheel Drive),25.5,Injection,40 litres,Diesel,1601 mm,3999 mm,1734 mm,SUV,5,98.63,200,5,Fabric,Manual,2555,SUV,1
780,Honda,Wr-V,S Petrol,Honda Wr-V S Petrol,815000,1199,4,FWD (Front Wheel Drive),17.5,Injection,40 litres,Petrol,1601 mm,3999 mm,1734 mm,SUV,5,88.77,110,5,Fabric,Manual,2555,SUV,1
781,Honda,Wr-V,Edge Plus Edition Diesel,Honda Wr-V Edge Plus Edition Diesel,916050,1498,4,FWD (Front Wheel Drive),25.5,Injection,40 litres,Diesel,1601 mm,3999 mm,1734 mm,SUV,5,98.63,200,5,Fabric,Manual,2555,SUV,1
782,Honda,Wr-V,Edge Plus Edition Petrol,Honda Wr-V Edge Plus Edition Petrol,808050,1199,4,FWD (Front Wheel Drive),17.5,Injection,40 litres,Petrol,1601 mm,3999 mm,1734 mm,SUV,5,88.77,110,5,Fabric,Manual,2555,SUV,1
783,Honda,Wr-V,Exclusive Edition Petrol,Honda Wr-V Exclusive Edition Petrol,935050,1199,4,FWD (Front Wheel Drive),17.5,Injection,40 litres,Petrol,1601 mm,3999 mm,1734 mm,SUV,5,88.77,110,5,Fabric,Manual,2555,SUV,1
784,Mahindra,Tuv300,T4 Plus,Mahindra Tuv300 T4 Plus,854328,1493,3,RWD (Rear Wheel Drive),18.49,Injection,60 litres,Diesel,1817 mm,3995 mm,1835 mm,SUV,5,82.85,240,7,Fabric,Manual,2680,SUV,1
785,Mahindra,Tuv300,T6 Plus,Mahindra Tuv300 T6 Plus,914328,1493,3,RWD (Rear Wheel Drive),18.49,Injection,60 litres,Diesel,1817 mm,3995 mm,1835 mm,SUV,5,82.85,240,7,Fabric,Manual,2680,SUV,1
786,Mahindra,Tuv300,T8,Mahindra Tuv300 T8,976592,1493,3,RWD (Rear Wheel Drive),18.49,Injection,60 litres,Diesel,1817 mm,3995 mm,1835 mm,SUV,5,82.85,240,7,Fabric,Manual,2680,SUV,1
787,Mahindra,Tuv300,T10,Mahindra Tuv300 T10,999614,1493,3,RWD (Rear Wheel Drive),18.49,Injection,60 litres,Diesel,1839 mm,3995 mm,1835 mm,SUV,5,98.63,240,7,Fabric,Manual,2680,SUV,1
788,Mahindra,Tuv300,T10 (O),Mahindra Tuv300 T10 (O),1031943,1493,3,RWD (Rear Wheel Drive),18.49,Injection,60 litres,Diesel,1839 mm,3995 mm,1835 mm,SUV,5,98.63,240,7,Leather,Manual,2680,SUV,1
789,Mahindra,Tuv300,T10 Dual Tone,Mahindra Tuv300 T10 Dual Tone,1022930,1493,3,RWD (Rear Wheel Drive),18.49,Injection,60 litres,Diesel,1839 mm,3995 mm,1835 mm,SUV,5,98.63,240,7,Fabric,Manual,2680,SUV,1
790,Mahindra,Tuv300,T10 (O) Dual Tone,Mahindra Tuv300 T10 (O) Dual Tone,1055259,1493,3,RWD (Rear Wheel Drive),18.49,Injection,60 litres,Diesel,1839 mm,3995 mm,1835 mm,SUV,5,98.63,240,7,Leather,Manual,2680,SUV,1
791,Maruti Suzuki,S-Cross,1.3L Sigma,Maruti Suzuki S-Cross 1.3L Sigma,880689,1248,4,FWD (Front Wheel Drive),23.65,Injection,48 litres,Diesel,1595 mm,4300 mm,1785 mm,Crossover,5,88.77,200,5,Fabric,Manual,2600,Cro,1
792,Maruti Suzuki,S-Cross,1.3L Delta,Maruti Suzuki S-Cross 1.3L Delta,992689,1248,4,FWD (Front Wheel Drive),23.65,Injection,48 litres,Diesel,1595 mm,4300 mm,1785 mm,Crossover,5,88.77,200,5,Fabric,Manual,2600,Cro,1
793,Maruti Suzuki,S-Cross,1.3L Zeta,Maruti Suzuki S-Cross 1.3L Zeta,1043689,1248,4,FWD (Front Wheel Drive),23.65,Injection,48 litres,Diesel,1595 mm,4300 mm,1785 mm,Crossover,5,88.77,200,5,Fabric,Manual,2600,Cro,1
794,Maruti Suzuki,S-Cross,1.3L Alpha,Maruti Suzuki S-Cross 1.3L Alpha,1143689,1248,4,FWD (Front Wheel Drive),23.65,Injection,48 litres,Diesel,1595 mm,4300 mm,1785 mm,Crossover,5,88.77,200,5,Leather,Manual,2600,Cro,1
795,Renault,Captur,Rxe Petrol,Renault Captur Rxe Petrol,949999,1498,4,FWD (Front Wheel Drive),13.86,Injection,50 litres,Petrol,1619 mm,4329 mm,1813 mm,SUV,5,104.55,142,5,Fabric,Manual,2673,SUV,1
796,Renault,Captur,Rxe Diesel,Renault Captur Rxe Diesel,1049999,1461,4,FWD (Front Wheel Drive),20.37,Injection,50 litres,Diesel,1619 mm,4329 mm,1813 mm,SUV,5,108.5,240,5,Fabric,Manual,2673,SUV,1
797,Renault,Captur,Platine Diesel Dual Tone,Renault Captur Platine Diesel Dual Tone,1299999,1461,4,FWD (Front Wheel Drive),20.37,Injection,50 litres,Diesel,1619 mm,4329 mm,1813 mm,SUV,5,108.5,240,5,Leather,Manual,2673,SUV,1
798,Renault,Captur,Platine Petrol Dual Tone,Renault Captur Platine Petrol Dual Tone,1199999,1498,4,FWD (Front Wheel Drive),13.86,Injection,50 litres,Petrol,1619 mm,4329 mm,1813 mm,SUV,5,104.55,142,5,Leather,Manual,2673,SUV,1
799,Mahindra,Xylo,D2 Bs-Iv,Mahindra Xylo D2 Bs-Iv,963037,2489,4,FWD (Front Wheel Drive),13.9,Injection,55 litres,Diesel,1895 mm,4520 mm,1850 mm,SUV,5,93.7,218,7,Fabric,Manual,2760,SUV,1
800,Mahindra,Xylo,D4 Bs-Iv,Mahindra Xylo D4 Bs-Iv,1004487,2489,4,FWD (Front Wheel Drive),13.9,Injection,55 litres,Diesel,1895 mm,4520 mm,1850 mm,SUV,5,93.7,218,7,Fabric,Manual,2760,SUV,1
801,Mahindra,Xylo,H4 Bs-Iv,Mahindra Xylo H4 Bs-Iv,1031951,2179,4,FWD (Front Wheel Drive),14.02,Injection,55 litres,Diesel,1895 mm,4520 mm,1850 mm,SUV,5,118.36,280,7,Fabric,Manual,2760,SUV,1
802,Mahindra,Xylo,H4 Abs Bs-Iv,Mahindra Xylo H4 Abs Bs-Iv,1066139,2179,4,FWD (Front Wheel Drive),14.02,Injection,55 litres,Diesel,1895 mm,4520 mm,1850 mm,SUV,5,118.36,280,7,Fabric,Manual,2760,SUV,1
803,Mahindra,Xylo,H8 Abs Airbags Bs-Iv,Mahindra Xylo H8 Abs Airbags Bs-Iv,1228335,2179,4,FWD (Front Wheel Drive),14.02,Injection,55 litres,Diesel,1895 mm,4520 mm,1850 mm,SUV,5,119.34,280,8,Fabric,Manual,2760,SUV,1
804,Kia,Seltos,Hte 1.5,Kia Seltos Hte 1.5,989000,1497,4,FWD (Front Wheel Drive),16.8,Injection,60 litres,Petrol,1645 mm,4315 mm,1800 mm,SUV,5,113.43,144,5,Fabric,Manual,2610,SUV,1
805,Kia,Seltos,Gtk 1.4,Kia Seltos Gtk 1.4,1379000,1353,4,FWD (Front Wheel Drive),16.1,Injection,50 litres,Petrol,1645 mm,4315 mm,1800 mm,SUV,5,138.08,242,5,Fabric,Manual,2610,SUV,1
806,Kia,Seltos,Gtx 1.4,Kia Seltos Gtx 1.4,1529000,1353,4,FWD (Front Wheel Drive),16.1,Injection,50 litres,Petrol,1645 mm,4315 mm,1800 mm,SUV,5,138.08,242,5,Fabric,Manual,2610,SUV,1
807,Kia,Seltos,Gtx At 1.4,Kia Seltos Gtx At 1.4,1629000,1353,4,FWD (Front Wheel Drive),16.5,Injection,50 litres,Petrol,1645 mm,4315 mm,1800 mm,SUV,5,138.08,242,5,Leather,DCT,2610,SUV,1
808,Kia,Seltos,Gtx Plus 1.4,Kia Seltos Gtx Plus 1.4,1629000,1353,4,FWD (Front Wheel Drive),16.1,Injection,50 litres,Petrol,1645 mm,4315 mm,1800 mm,SUV,5,138.08,242,5,Leather,Manual,2610,SUV,1
809,Nissan,Terrano,Xe D 85Ps,Nissan Terrano Xe D 85Ps,999900,1461,4,FWD (Front Wheel Drive),20.45,Injection,50 litres,Diesel,1671 mm,4331 mm,1822 mm,SUV,5,83.84,200,5,Fabric,Manual,2673,SUV,1
810,Nissan,Terrano,Xv D Premium 110 Ps Amt,Nissan Terrano Xv D Premium 110 Ps Amt,1464900,1461,4,FWD (Front Wheel Drive),19.01,Injection,50 litres,Diesel,1671 mm,4331 mm,1822 mm,SUV,5,108.5,248,5,Fabric,Automatic,2673,SUV,1
811,Nissan,Terrano,Xl (P),Nissan Terrano Xl (P),999900,1598,4,FWD (Front Wheel Drive),13.24,Injection,50 litres,Petrol,1671 mm,4331 mm,1822 mm,SUV,5,102.58,145,5,Fabric,Manual,2673,SUV,1
812,Nissan,Terrano,Xl D(O),Nissan Terrano Xl D(O),1235700,1461,4,FWD (Front Wheel Drive),20.45,Injection,50 litres,Diesel,1671 mm,4331 mm,1822 mm,SUV,5,83.84,200,5,Fabric,Manual,2673,SUV,1
813,Nissan,Terrano,Xv D Premium 110 Ps,Nissan Terrano Xv D Premium 110 Ps,1419900,1461,4,FWD (Front Wheel Drive),19.01,Injection,50 litres,Diesel,1671 mm,4331 mm,1822 mm,SUV,5,108.5,248,5,Leather,Manual,2673,SUV,1
814,Nissan,Terrano,Sport Edition,Nissan Terrano Sport Edition,1235700,1461,4,FWD (Front Wheel Drive),20.45,Injection,50 litres,Diesel,1671 mm,4331 mm,1822 mm,SUV,5,83.84,200,5,Fabric,Manual,2673,SUV,1
815,Tata,Safari Storme,2.2 Lx 4X2,Tata Safari Storme 2.2 Lx 4X2,1109005,2179,4,FWD (Front Wheel Drive),14.0,Injection,63 litres,Diesel,1922 mm,4655 mm,1855 mm,SUV,5,147.95,320,7,Fabric,Manual,2650,SUV,1
816,Tata,Safari Storme,2.2 Ex 4X2,Tata Safari Storme 2.2 Ex 4X2,1335158,2179,4,FWD (Front Wheel Drive),14.0,Injection,63 litres,Diesel,1922 mm,4655 mm,1965 mm,SUV,5,147.95,320,7,Fabric,Manual,2650,SUV,1
817,Tata,Safari Storme,2.2 Vx 4X2 Varicor 400,Tata Safari Storme 2.2 Vx 4X2 Varicor 400,1479574,2179,4,RWD (Rear Wheel Drive),14.1,Injection,63 litres,Diesel,1922 mm,4655 mm,1965 mm,SUV,5,153.87,400,7,Fabric,Manual,2650,SUV,1
818,Tata,Safari Storme,2.2 Vx 4X4 Varicor 400,Tata Safari Storme 2.2 Vx 4X4 Varicor 400,1643829,2179,4,AWD (All Wheel Drive),14.1,Injection,63 litres,Diesel,1922 mm,4655 mm,1965 mm,SUV,5,153.87,400,7,Fabric,Manual,2650,SUV,1
819,Hyundai,Elantra,S,Hyundai Elantra S,1589000,1999,4,FWD (Front Wheel Drive),14.6,Injection,50 litres,Petrol,1465 mm,4620 mm,1800 mm,Sedan,4,149.92,196,5,Fabric,Manual,2700,Sed,1
820,Hyundai,Elantra,Sx,Hyundai Elantra Sx,1849000,1999,4,FWD (Front Wheel Drive),14.6,Injection,50 litres,Petrol,1465 mm,4620 mm,1800 mm,Sedan,4,149.92,196,5,Fabric,Manual,2700,Sed,1
821,Hyundai,Elantra,Sx At,Hyundai Elantra Sx At,1949000,1999,4,FWD (Front Wheel Drive),14.6,Injection,50 litres,Petrol,1465 mm,4620 mm,1800 mm,Sedan,4,149.92,196,5,Fabric,AMT,2700,Sed,1
822,Hyundai,Elantra,Sx(O) At,Hyundai Elantra Sx(O) At,2039000,1999,4,FWD (Front Wheel Drive),14.6,Injection,50 litres,Petrol,1465 mm,4620 mm,1800 mm,Sedan,4,149.92,196,5,Leather,AMT,2700,Sed,1
823,Hyundai,Tucson,2Wd Mt Diesel,Hyundai Tucson 2Wd Mt Diesel,2079717,1995,4,4WD,18.42,Injection,62 litres,Diesel,1660 mm,4475 mm,1850 mm,SUV,5,182.47,400,5,Fabric,Manual,2670,SUV,1
824,Hyundai,Tucson,2Wd Mt Petrol,Hyundai Tucson 2Wd Mt Petrol,1876656,1999,4,FWD (Front Wheel Drive),13.03,Injection,62 litres,Petrol,1660 mm,4475 mm,1850 mm,SUV,5,152.88,192,5,Fabric,Manual,2670,SUV,1
825,Hyundai,Tucson,2Wd At Gl Diesel,Hyundai Tucson 2Wd At Gl Diesel,2364354,1995,4,FWD (Front Wheel Drive),16.38,Injection,62 litres,Diesel,1660 mm,4475 mm,1850 mm,SUV,5,182.47,400,5,Leather,Automatic,2670,SUV,1
826,Hyundai,Tucson,2Wd At Gl Petrol,Hyundai Tucson 2Wd At Gl Petrol,2187384,1999,4,FWD (Front Wheel Drive),12.95,Injection,62 litres,Petrol,1660 mm,4475 mm,1850 mm,SUV,5,152.88,192,5,Leather,Automatic,2670,SUV,1
827,Hyundai,Tucson,4Wd At Gls Diesel,Hyundai Tucson 4Wd At Gls Diesel,2697417,1995,4,4WD,16.38,Injection,62 litres,Diesel,1660 mm,4475 mm,1850 mm,SUV,5,182.47,400,5,Leather,Automatic,2670,SUV,1
828,Hyundai,Tucson,2Wd At Gls Petrol,Hyundai Tucson 2Wd At Gls Petrol,2373522,1999,4,FWD (Front Wheel Drive),12.95,Injection,62 litres,Petrol,1660 mm,4475 mm,1850 mm,SUV,5,152.88,192,5,Leather,Automatic,2670,SUV,1
829,Hyundai,Tucson,2Wd At Gl(O) Petrol,Hyundai Tucson 2Wd At Gl(O) Petrol,2246749,1999,4,FWD (Front Wheel Drive),12.95,Injection,62 litres,Petrol,1660 mm,4475 mm,1850 mm,SUV,5,152.88,192,5,Leather,Automatic,2670,SUV,1
830,Hyundai,Tucson,2Wd At Gl(O) Diesel,Hyundai Tucson 2Wd At Gl(O) Diesel,2423720,1995,4,FWD (Front Wheel Drive),16.38,Injection,62 litres,Diesel,1660 mm,4475 mm,1850 mm,SUV,5,182.47,400,5,Leather,Automatic,2670,SUV,1
831,Volkswagen,Passat,2.0 Tdi Comfortline,Volkswagen Passat 2.0 Tdi Comfortline,3021500,1968,4,FWD (Front Wheel Drive),17.42,Injection,55 litres,Diesel,1456 mm,4767 mm,1832 mm,Sedan,4,177.54,350,5,Leather,Automatic,2786,Sed,1
832,Volkswagen,Passat,2.0 Tdi Highline,Volkswagen Passat 2.0 Tdi Highline,3321500,1968,4,FWD (Front Wheel Drive),17.42,Injection,66 litres,Diesel,1456 mm,4767 mm,1832 mm,Sedan,4,177.54,350,5,Leather,Automatic,2786,Sed,1
833,Volkswagen,Passat,2.0 Tdi Comfortline Connect,Volkswagen Passat 2.0 Tdi Comfortline Connect,2599000,1968,4,FWD (Front Wheel Drive),17.42,Injection,55 litres,Diesel,1456 mm,4767 mm,1832 mm,Sedan,4,177.54,350,5,Leather,Automatic,2786,Sed,1
834,Volkswagen,Passat,2.0 Tdi Highline Connect,Volkswagen Passat 2.0 Tdi Highline Connect,2899000,1968,4,FWD (Front Wheel Drive),17.42,Injection,66 litres,Diesel,1456 mm,4767 mm,1832 mm,Sedan,4,177.54,350,5,Leather,Automatic,2786,Sed,1
835,Mercedes,Benz A-Class,180,Mercedes Benz A-Class 180,2785288,1595,4,FWD (Front Wheel Drive),15.5,Injection,50 litres,Petrol,1433 mm,4292 mm,1780 mm,Hatchback,5,120.33,200,5,Leather,Automatic,2699,Hat,1
836,Mercedes,Benz A-Class,200D,Mercedes Benz A-Class 200D,2886871,2143,4,FWD (Front Wheel Drive),15.5,Injection,50 litres,Diesel,1433 mm,4292 mm,2022 mm,Hatchback,5,134.14,300,5,Leather,Automatic,2699,Hat,1
837,Volvo,V40 Cross Country,D3,Volvo V40 Cross Country D3,3283000,1984,5,FWD (Front Wheel Drive),16.8,Injection,60 litres,Diesel,1458 mm,4370 mm,1783 mm,Hatchback,5,147.95,350,5,Leather,Automatic,2646,Hat,1
838,Volvo,V40 Cross Country,T4,Volvo V40 Cross Country T4,2962000,1596,4,FWD (Front Wheel Drive),16.0,Injection,50 litres,Petrol,1470 mm,4370 mm,1857 mm,Hatchback,5,177.54,240,5,Leather,Automatic,2646,Hat,1
839,Mini,Countryman,Cooper S,Mini Countryman Cooper S,3490000,1998,4,FWD (Front Wheel Drive),14.41,Injection,47 litres,Petrol,1557 mm,4299 mm,1822 mm,Hatchback,5,189.37,280,5,Leather,Automatic,2670,Hat,1
840,Mini,Countryman,Cooper Sd,Mini Countryman Cooper Sd,3740000,1998,4,FWD (Front Wheel Drive),19.19,Injection,47 litres,Diesel,1557 mm,4299 mm,1822 mm,Hatchback,5,187.4,400,5,Leather,Automatic,2670,Hat,1
841,Mini,Countryman,Cooper S Jcw Inspired,Mini Countryman Cooper S Jcw Inspired,4140000,1998,4,FWD (Front Wheel Drive),14.41,Injection,47 litres,Petrol,1557 mm,4299 mm,1822 mm,Hatchback,5,189.37,280,5,Leather,Automatic,2670,Hat,1
842,Mini,Countryman,Black Edition,Mini Countryman Black Edition,4240000,1998,4,FWD (Front Wheel Drive),14.41,Injection,47 litres,Petrol,1557 mm,4299 mm,1822 mm,Hatchback,5,189.37,280,5,Leather,Automatic,2670,Hat,1
843,Mercedes,Benz C-Class,C 220D Prime,Mercedes Benz C-Class C 220D Prime,4020000,1950,4,RWD (Rear Wheel Drive),12.06,Injection,66 litres,Diesel,1442 mm,4686 mm,1810 mm,Sedan,4,189.37,400,5,Leather,Automatic,2840,Sed,1
844,Mercedes,Benz C-Class,C 220D Progressive,Mercedes Benz C-Class C 220D Progressive,4670000,1950,4,RWD (Rear Wheel Drive),12.06,Injection,66 litres,Diesel,1442 mm,4686 mm,1810 mm,Sedan,4,189.37,400,5,Leather,Automatic,2840,Sed,4
845,Mercedes,Benz C-Class,C 300D Amg Line,Mercedes Benz C-Class C 300D Amg Line,4974750,1950,4,RWD (Rear Wheel Drive),16.05,Injection,66 litres,Diesel,1442 mm,4686 mm,1810 mm,Sedan,4,237.7,500,5,Leather,Automatic,2840,Sed,4
846,Mercedes,Benz C-Class,C 43 Amg,Mercedes Benz C-Class C 43 Amg,7500000,3982,8,RWD (Rear Wheel Drive),14.49,Injection,66 litres,Petrol,1426 mm,4756 mm,1839 mm,Coupe,4,496.12,700,5,Leather,Automatic,2840,Cou,4
847,Mercedes,Benz C-Class,C 200 Prime,Mercedes Benz C-Class C 200 Prime,4090000,1497,4,RWD (Rear Wheel Drive),12.06,Injection,66 litres,Petrol,1442 mm,4686 mm,1810 mm,Sedan,4,178.52,280,5,Leather,Automatic,2840,Sed,1
848,Mercedes,Benz C-Class,C 200 Progressive,Mercedes Benz C-Class C 200 Progressive,4654000,1497,4,RWD (Rear Wheel Drive),12.06,Injection,66 litres,Petrol,1442 mm,4686 mm,1810 mm,Sedan,4,178.52,280,5,Leather,Automatic,2840,Sed,4
849,Lexus,Nx 300H,F-Sport,Lexus Nx 300H F-Sport,6060000,2494,6,AWD (All Wheel Drive),18.3,Injection,56 litres,Petrol,1645 mm,4.64 mm,1.845 mm,SUV,4,191.35,210,5,Leather,Automatic,2660,SUV,4
850,Lexus,Nx 300H,Luxury,Lexus Nx 300H Luxury,5990000,2494,6,AWD (All Wheel Drive),18.3,Injection,56 litres,Petrol,1645 mm,4640 mm,1845 mm,SUV,4,191.35,210,5,Leather,Automatic,2660,SUV,4
851,Jaguar,F-Pace,Prestige,Jaguar F-Pace Prestige,6463780,1999,4,AWD (All Wheel Drive),16.38,Injection,60 litres,Diesel,1651 mm,4731 mm,2175 mm,SUV,5,177.54,430,5,Leather,Automatic,2874,SUV,4
852,Jaguar,F-Pace,Prestige Petrol,Jaguar F-Pace Prestige Petrol,6422809,1997,4,AWD (All Wheel Drive),21.27,Injection,60 litres,Petrol,1651 mm,4731 mm,2175 mm,SUV,5,243.62,369,5,Leather,Automatic,2874,SUV,4
853,Volvo,V90 Cross Country,D5 Inscription,Volvo V90 Cross Country D5 Inscription,6531000,1969,4,AWD (All Wheel Drive),17.2,Injection,60 litres,Diesel,1543 mm,4950 mm,2052 mm,SUV,5,231.79,480,5,Leather,Automatic,2941,SUV,4
854,Bmw,X7,Xdrive 40I,Bmw X7 Xdrive 40I,10490000,2998,6,AWD (All Wheel Drive),13.38,Injection,80 litres,Petrol,1805 mm,5151 mm,2000 mm,SUV,5,330.42,450,7,Leather,Automatic,3105,SUV,4
855,Bmw,X7,Xdrive30D Dpe Signature,Bmw X7 Xdrive30D Dpe Signature,10250000,2993,6,AWD (All Wheel Drive),13.38,Injection,80 litres,Diesel,1805 mm,5151 mm,2000 mm,SUV,5,258.42,620,7,Leather,Automatic,3105,SUV,4
856,Bmw,M4,Coupe,Bmw M4 Coupe,13590000,2979,6,RWD (Rear Wheel Drive),10.75,Injection,60 litres,Petrol,1383 mm,4671 mm,1870 mm,Coupe,2,425.1,550,4,Leather,Automatic,2812,Cou,4
857,Porsche,911,Carrera S,Porsche 911 Carrera S,17420000,2981,6,AWD (All Wheel Drive),8.9,Injection,64 litres,Petrol,1300 mm,4519 mm,1852 mm,Coupe,2,443.84,530,4,Leather,Automatic,2450,Cou,3
858,Porsche,911,Carrera S Cabriolet,Porsche 911 Carrera S Cabriolet,18844000,2981,6,AWD (All Wheel Drive),9.1,Injection,64 litres,Petrol,1299 mm,4519 mm,1852 mm,Convertible,2,443.84,530,4,Leather,Automatic,2450,Con,3
859,Nissan,Gtr,3.8 V6,Nissan Gtr 3.8 V6,21240272,3799,6,AWD (All Wheel Drive),9.0,Injection,74 litres,Petrol,1370 mm,4710 mm,1895 mm,Coupe,2,562.2,637,4,Leather,Automatic,2780,Cou,3
860,Aston Martin,Vantage,Coupe,Aston Martin Vantage Coupe,29500000,3982,8,RWD (Rear Wheel Drive),8.0,Injection,73 litres,Petrol,1273 mm,4465 mm,2153 mm,Coupe,2,498.09,685,2,Leather,Automatic,2704,Cou,3
861,Aston Martin,Rapide,Luxe,Aston Martin Rapide Luxe,38845823,5935,12,RWD (Rear Wheel Drive),12.9,Injection,90.5 litres,Petrol,1360 mm,5019 mm,1929 mm,Sedan,4,552.34,630,4,Leather,Automatic,2989,Sed,5
862,Ferrari,812 Superfast,Superfast,Ferrari 812 Superfast Superfast,52000000,6496,12,AWD (All Wheel Drive),14.9,Injection,92 litres,Petrol,1276 mm,4657 mm,1971 mm,Coupe,2,778.21,718,2,Leather,Automatic,2720,Cou,5
863,Maruti Suzuki,Alto 800 Tour,H1,Maruti Suzuki Alto 800 Tour H1,354235,796,3,FWD (Front Wheel Drive),23.7,Injection,35 litres,Petrol,1475 mm,3430 mm,1490 mm,Hatchback,5,47.34,69,5,Fabric,Manual,2360,Hat,1
864,Maruti Suzuki,Alto 800 Tour,H1 (O),Maruti Suzuki Alto 800 Tour H1 (O),356559,796,3,FWD (Front Wheel Drive),24.7,Injection,35 litres,Petrol,1475 mm,3395 mm,1490 mm,Hatchback,5,47.34,69,5,Fabric,Manual,2360,Hat,1
865,Hyundai,Grand I10 Nios,Magna 1.2 Crdi,Hyundai Grand I10 Nios Magna 1.2 Crdi,675090,1186,3,FWD (Front Wheel Drive),20.7,Injection,37 litres,Diesel,1520 mm,3805 mm,1680 mm,Hatchback,5,73.97,190,5,Fabric,Manual,2450,Hat,1
866,Hyundai,Grand I10 Nios,Era 1.2 Vtvt,Hyundai Grand I10 Nios Era 1.2 Vtvt,504990,1197,4,FWD (Front Wheel Drive),20.7,Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,81.86,114,5,Fabric,Manual,2450,Hat,1
867,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,Hyundai Grand I10 Nios Magna 1.2 Vtvt,589610,1197,4,FWD (Front Wheel Drive),20.7,Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,81.86,114,5,Fabric,Manual,2450,Hat,1
868,Hyundai,Grand I10 Nios,Magna Amt 1.2 Vtvt,Hyundai Grand I10 Nios Magna Amt 1.2 Vtvt,642610,1197,4,FWD (Front Wheel Drive),20.7,Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,81.86,114,5,Fabric,Automatic,2450,Hat,1
869,Hyundai,Grand I10 Nios,Sportz 1.2 Vtvt,Hyundai Grand I10 Nios Sportz 1.2 Vtvt,643350,1197,4,FWD (Front Wheel Drive),20.7,Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,81.86,114,5,Fabric,Manual,2450,Hat,1
870,Hyundai,Grand I10 Nios,Sportz Amt 1.2 Vtvt,Hyundai Grand I10 Nios Sportz Amt 1.2 Vtvt,703350,1197,4,FWD (Front Wheel Drive),20.7,Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,81.86,114,5,Fabric,Automatic,2450,Hat,1
871,Hyundai,Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,Hyundai Grand I10 Nios Sportz Dual Tone 1.2 Vtvt,673350,1197,4,FWD (Front Wheel Drive),20.7,Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,81.86,114,5,Fabric,Manual,2450,Hat,1
872,Hyundai,Grand I10 Nios,Asta 1.2 Vtvt,Hyundai Grand I10 Nios Asta 1.2 Vtvt,718950,1197,4,FWD (Front Wheel Drive),20.7,Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,81.86,114,5,Leather,Manual,2450,Hat,1
873,Hyundai,Grand I10 Nios,Sportz Amt 1.2 Crdi,Hyundai Grand I10 Nios Sportz Amt 1.2 Crdi,790350,1186,3,FWD (Front Wheel Drive),20.7,Injection,37 litres,Diesel,1520 mm,3805 mm,1680 mm,Hatchback,5,73.97,190,5,Fabric,Automatic,2450,Hat,1
874,Hyundai,Grand I10 Nios,Asta 1.2 Crdi,Hyundai Grand I10 Nios Asta 1.2 Crdi,804450,1186,3,FWD (Front Wheel Drive),20.7,Injection,37 litres,Diesel,1520 mm,3805 mm,1680 mm,Hatchback,5,73.97,190,5,Leather,Manual,2450,Hat,1
875,Hyundai,Xcent,S 1.2,Hyundai Xcent S 1.2,643769,1197,4,FWD (Front Wheel Drive),20.14,Injection,43 litres,Petrol,1520 mm,3995 mm,1660 mm,Sedan,4,81.86,114,5,Fabric,Manual,2425,Sed,1
876,Hyundai,Xcent,S At 1.2,Hyundai Xcent S At 1.2,733734,1197,4,FWD (Front Wheel Drive),17.36,Injection,43 litres,Petrol,1520 mm,3995 mm,1660 mm,Sedan,4,80.88,114,5,Fabric,Automatic,2425,Sed,1
877,Hyundai,Xcent,Sx 1.2,Hyundai Xcent Sx 1.2,705546,1197,4,FWD (Front Wheel Drive),20.14,Injection,43 litres,Petrol,1520 mm,3995 mm,1660 mm,Sedan,4,80.88,114,5,Fabric,Manual,2425,Sed,1
